path	disposition	basis	rationale	evidence
src/agents/subagents/registry/subagent-registry-restart-recovery.ts	KEEP	prior-exact-overlay; base=b8f6b1a36d61e6b9fda4ecab5755ce05e8647f7b; source=94e5aed32436cef582729971335b57306ff5af70; frozen=b8f6b1a36d61e6b9fda4ecab5755ce05e8647f7b; candidate=94e5aed32436cef582729971335b57306ff5af70	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=125
src/agents/subagents/registry/subagent-registry-restore.ts	KEEP	prior-exact-overlay; base=b53aa3c9d65dbd64c29f51dc867bbef186f43f7d; source=5fc5e477b77a7473171eaf83dae40c07346a4d39; frozen=b53aa3c9d65dbd64c29f51dc867bbef186f43f7d; candidate=5fc5e477b77a7473171eaf83dae40c07346a4d39	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=5
src/agents/subagents/registry/subagent-registry-run-launch.ts	KEEP	prior-exact-overlay; base=aecd239a54e3e00a7329e222b74b2b3008fa230a; source=61f57f3ec3742f3dadef63018e6c3c6a8a35b5f2; frozen=aecd239a54e3e00a7329e222b74b2b3008fa230a; candidate=61f57f3ec3742f3dadef63018e6c3c6a8a35b5f2	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=4
src/agents/subagents/registry/subagent-registry-run-recovery.ts	KEEP	prior-exact-overlay; base=d18b24d5fa9ac1bcbe5e7116555fdad08b973898; source=e4872b31514d4e3accde68e1453d8025aa21cd57; frozen=d18b24d5fa9ac1bcbe5e7116555fdad08b973898; candidate=e4872b31514d4e3accde68e1453d8025aa21cd57	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=2
src/agents/subagents/registry/subagent-registry-run-wait.ts	KEEP	prior-exact-overlay; base=793c527510b9dcd0c2b9e0bc251c5930b6d58be4; source=d021eb91bd109beded2c93ab6e41bbc30ada0a89; frozen=793c527510b9dcd0c2b9e0bc251c5930b6d58be4; candidate=d021eb91bd109beded2c93ab6e41bbc30ada0a89	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=3
src/agents/subagents/registry/subagent-registry-sweep-kill.ts	KEEP	prior-exact-overlay; base=00978542df0cd4f4179ec9d983b4bb92d4272be9; source=4a64fda8fc6c1083db2ed44e12057f0fc391013a; frozen=00978542df0cd4f4179ec9d983b4bb92d4272be9; candidate=4a64fda8fc6c1083db2ed44e12057f0fc391013a	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=1
src/agents/subagents/registry/subagent-registry-sweeper-recovery.test.ts	KEEP	prior-exact-overlay; base=faed61f5d0d1b46f7dd2877de47bf179bd38c246; source=116ae2eedc6ed3a9c9202bacf85f519f7fc68f0a; frozen=faed61f5d0d1b46f7dd2877de47bf179bd38c246; candidate=116ae2eedc6ed3a9c9202bacf85f519f7fc68f0a	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=3
src/agents/subagents/registry/subagent-registry-sweeper.ts	KEEP	prior-exact-overlay; base=71666d00b2c727832cc4fdbb1f438fb261268b25; source=14f076b106812832b7f5b9ae59a531824fb7e336; frozen=71666d00b2c727832cc4fdbb1f438fb261268b25; candidate=14f076b106812832b7f5b9ae59a531824fb7e336	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=53
src/agents/subagents/registry/subagent-registry.lifecycle-retry-grace.e2e.test.ts	KEEP	prior-reviewed-lifecycle	retain accepted harness and upstream boundary test; inline redundant request subtypes to keep the merged file below the existing 1,000-line ceiling without changing behavior	deterministic listener, runtime facade, SQLite fixture, and fake-timer ordering | upstream: visible child requesterTurnRunId and exactly-once yielded requester final | interleave=yes | preservation=pass | proof=lifecycle E2E 14/14 | review=read-only lifecycle audit: clean
src/agents/subagents/registry/subagent-registry.persistence.test.ts	KEEP	prior-exact-overlay; base=6f2450077f1ea1852d348e4cd96c4dc905a8efd1; source=f8b98ee5174254b4fb10e4f036cea55a839674f0; frozen=6f2450077f1ea1852d348e4cd96c4dc905a8efd1; candidate=f8b98ee5174254b4fb10e4f036cea55a839674f0	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=104
src/agents/subagents/registry/subagent-registry.test.ts	KEEP	prior-exact-overlay; base=f0eae216e48b16ae27f7ee488a5bf14d4180db34; source=22c5591360c8f19c264d802c76d1451dd2ffa260; frozen=f0eae216e48b16ae27f7ee488a5bf14d4180db34; candidate=22c5591360c8f19c264d802c76d1451dd2ffa260	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=4
src/agents/subagents/registry/subagent-registry.ts	KEEP	prior-exact-overlay; base=ba508619a51b4aa283b585f97a0bf813e59ac113; source=c1363d07c4752aca5446c9626885d7ff5f21af2a; frozen=ba508619a51b4aa283b585f97a0bf813e59ac113; candidate=c1363d07c4752aca5446c9626885d7ff5f21af2a	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=3
src/agents/subagents/registry/subagent-registry.types.ts	KEEP	prior-exact-overlay; base=90a1954557eb757f8ac7227a3f77be4a5e07f29f; source=ad9d8b773ddf144d8524552f814822acc475fd5d; frozen=90a1954557eb757f8ac7227a3f77be4a5e07f29f; candidate=ad9d8b773ddf144d8524552f814822acc475fd5d	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=1
src/agents/subagents/registry/subagent-run-liveness.ts	KEEP	prior-exact-overlay; base=41fdd6dbf11c5feb916a8edcbe71cebb050dc9aa; source=9fd514a5fe2d36044420d990f334a79401e95933; frozen=41fdd6dbf11c5feb916a8edcbe71cebb050dc9aa; candidate=9fd514a5fe2d36044420d990f334a79401e95933	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=5
src/agents/subagents/registry/subagent-session-cleanup.ts	KEEP	prior-exact-overlay; base=56ead58ece825dbcd717c4825e1e6ebaa200fb27; source=45d2d586939038e6bd622cef1dd43a99f2ee14fd; frozen=56ead58ece825dbcd717c4825e1e6ebaa200fb27; candidate=45d2d586939038e6bd622cef1dd43a99f2ee14fd	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=2
src/agents/subagents/registry/subagent-session-reconciliation.ts	KEEP	prior-exact-overlay; base=669dc0a265dbca99665c02ff3d844bcff3d58f43; source=1b4ef684820b1f5034e4c59054eb986fb889de84; frozen=669dc0a265dbca99665c02ff3d844bcff3d58f43; candidate=1b4ef684820b1f5034e4c59054eb986fb889de84	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=1
src/agents/subagents/spawn/acp-spawn-parent-stream.test.ts	KEEP	prior-exact-overlay; base=ef28d34a63bf938ef1ef62247a97f2dd7718cfb5; source=206a24e787a74ef51a4acd88919f9e778950c4d9; frozen=ef28d34a63bf938ef1ef62247a97f2dd7718cfb5; candidate=206a24e787a74ef51a4acd88919f9e778950c4d9	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=2
src/agents/subagents/spawn/acp-spawn-parent-stream.ts	KEEP	prior-exact-overlay; base=194d7e32d8a9df1e64d8e427ae48ae4cf898ffcb; source=077c8a98568512a8461c0959f83ac336f5f2d7dd; frozen=194d7e32d8a9df1e64d8e427ae48ae4cf898ffcb; candidate=077c8a98568512a8461c0959f83ac336f5f2d7dd	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=2
src/agents/subagents/spawn/acp-spawn.test.ts	KEEP	prior-exact-overlay; base=7222e0b95c60c172c67aed60593944bb9a980259; source=2be036cb431c1c62427bcba37f04250dd469fb46; frozen=7222e0b95c60c172c67aed60593944bb9a980259; candidate=2be036cb431c1c62427bcba37f04250dd469fb46	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=1
src/agents/subagents/spawn/subagent-attachments.ts	KEEP	prior-exact-overlay; base=ce5692125a4063e565c117c5debecec5614195c3; source=fb0eaaceb0999545693b364bdb5ed226cea6a298; frozen=ce5692125a4063e565c117c5debecec5614195c3; candidate=fb0eaaceb0999545693b364bdb5ed226cea6a298	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=95
src/agents/subagents/spawn/subagent-spawn-cleanup.test.ts	KEEP	prior-exact-overlay; base=d2b4ebe2694d725b4e1a81fadda61733f13e79ef; source=88c502bea9d5cfe059a16ccab5c35dc2a9aa32de; frozen=d2b4ebe2694d725b4e1a81fadda61733f13e79ef; candidate=88c502bea9d5cfe059a16ccab5c35dc2a9aa32de	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=17
src/agents/subagents/spawn/subagent-spawn-cleanup.ts	KEEP	prior-exact-overlay; base=7dece3b904665bb48ecff1e5e972acd088e3a4be; source=92d73275648068866fc93c1b8389c84fba7562a5; frozen=7dece3b904665bb48ecff1e5e972acd088e3a4be; candidate=92d73275648068866fc93c1b8389c84fba7562a5	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=19
src/agents/subagents/spawn/subagent-spawn-session-patch.ts	KEEP	prior-exact-overlay; base=51ea62862eb58145d5ae29232d120fc472230000; source=fb2007592cabcce389e567e3f149cf3a73044642; frozen=51ea62862eb58145d5ae29232d120fc472230000; candidate=fb2007592cabcce389e567e3f149cf3a73044642	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=13
src/agents/subagents/spawn/subagent-spawn.attachments.test.ts	KEEP	prior-exact-overlay; base=f757f411a39985b7932eec60bc7a23693783a2c1; source=884976f948f308da0222acd8b26086751b9dcaf9; frozen=f757f411a39985b7932eec60bc7a23693783a2c1; candidate=884976f948f308da0222acd8b26086751b9dcaf9	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=4
src/agents/subagents/spawn/subagent-spawn.in-process-gateway.test.ts	KEEP	prior-reviewed-lifecycle	retain upstream receiptAuthority at line 393 and accepted synthetic-client assertions at 543-640	synthetic collector client does not authorize model override | upstream: worker identity carries live receiptAuthority | interleave=no | preservation=pass | proof=in-process gateway spawn 15/15 | review=read-only lifecycle audit: clean
src/agents/subagents/spawn/subagent-spawn.model-session.test.ts	KEEP	prior-exact-overlay; base=73c81f27a6b8a8e389b67c7577d52a16fee152ef; source=c4ec042f85855cc55193d8710efcfba38ad8c29b; frozen=73c81f27a6b8a8e389b67c7577d52a16fee152ef; candidate=c4ec042f85855cc55193d8710efcfba38ad8c29b	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=8
src/agents/subagents/spawn/subagent-spawn.runtime.ts	KEEP	prior-exact-overlay; base=70e54e3ca43a181028f628470097991e82e784cf; source=2eedaf5c82e396f55605fe30a843ac7e06727245; frozen=70e54e3ca43a181028f628470097991e82e784cf; candidate=2eedaf5c82e396f55605fe30a843ac7e06727245	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=1
src/agents/subagents/spawn/subagent-spawn.test-helpers.ts	KEEP	prior-exact-overlay; base=ce88d6c310621ced5e8ffb09be5f7b0c575b5add; source=b6688331c8838dbfc419340bb1986b35c73052db; frozen=ce88d6c310621ced5e8ffb09be5f7b0c575b5add; candidate=b6688331c8838dbfc419340bb1986b35c73052db	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=3
src/agents/subagents/spawn/subagent-spawn.test.ts	KEEP	prior-exact-overlay; base=aef4f017f851ed4969e74db8fa1bbbf0102d212a; source=1867be78b5ab087fae07c32c179eff060d99741e; frozen=aef4f017f851ed4969e74db8fa1bbbf0102d212a; candidate=1867be78b5ab087fae07c32c179eff060d99741e	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=1
src/agents/subagents/spawn/subagent-spawn.ts	KEEP	prior-exact-overlay; base=0d0bcb3a41d8a4ff24e180b70ffcd9dfb4cc7bc4; source=9ce8ebb486fd286a4d1816deee3953bbea40cc96; frozen=0d0bcb3a41d8a4ff24e180b70ffcd9dfb4cc7bc4; candidate=9ce8ebb486fd286a4d1816deee3953bbea40cc96	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=91
src/agents/tool-display-config.ts	KEEP	prior-exact-overlay; base=2b6e39d95f5ddc89dc1ca2e1911c2c1a82653f3d; source=a2800e51ab8bd84b7aea07b3977f09f787fd9c52; frozen=2b6e39d95f5ddc89dc1ca2e1911c2c1a82653f3d; candidate=a2800e51ab8bd84b7aea07b3977f09f787fd9c52	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=95
src/agents/tool-display-message-config.ts	KEEP	prior-exact-overlay; base=b5f212588e96bb433f167dd0c692721223c199f0; source=219fe67b4976dc11e71a157d7cc56ee6ade20c3a; frozen=b5f212588e96bb433f167dd0c692721223c199f0; candidate=219fe67b4976dc11e71a157d7cc56ee6ade20c3a	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=89
src/agents/tool-error-summary.ts	KEEP	prior-exact-overlay; base=42b2c86af750913a2625b3108cc1e415edab17cd; source=054e7b2d50f364afcba641f47db414400a53ff6a; frozen=42b2c86af750913a2625b3108cc1e415edab17cd; candidate=054e7b2d50f364afcba641f47db414400a53ff6a	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=1
src/agents/tool-result-error.ts	KEEP	prior-reviewed-agent-runtime	retain WeakSet registration/consumption at lines 21/165-175 beside accepted status classification	centralized failure-status classification | upstream: upstream consume-once private no-start provenance | interleave=no | preservation=pass | proof=tool-result error and Code Mode repair owners | review=read-only agent-runtime audit: clean
src/agents/tools-effective-inventory.test.ts	KEEP	prior-exact-overlay; base=4c06bdbb77c9e5d9bccce6b087fa20dd1ef78315; source=e65c795e0df6706ca7f096af78d2d7393636f41e; frozen=4c06bdbb77c9e5d9bccce6b087fa20dd1ef78315; candidate=e65c795e0df6706ca7f096af78d2d7393636f41e	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=110
src/agents/tools/media-generate-background-shared.ts	KEEP	prior-exact-overlay; base=cf8b383549f2b5e818ad33e9d4c4f11d215ef86b; source=0b8686b3feea7f1a15b6427c17424261d1e7e04c; frozen=cf8b383549f2b5e818ad33e9d4c4f11d215ef86b; candidate=0b8686b3feea7f1a15b6427c17424261d1e7e04c	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=10
src/agents/tools/sessions-spawn-tool.ts	KEEP	prior-exact-overlay; base=4ac7f230d8fa2ad4ac88eefb3612cdf6811af666; source=013cd73e03456d157068c604fa389ae3be2d25b9; frozen=4ac7f230d8fa2ad4ac88eefb3612cdf6811af666; candidate=013cd73e03456d157068c604fa389ae3be2d25b9	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=8
src/agents/transcript-redact.ts	KEEP	prior-exact-overlay; base=3792b439c44c5033fc897bbcf0e51053091b0233; source=21ebc1968c0292721baa7baa577e319be0feb189; frozen=3792b439c44c5033fc897bbcf0e51053091b0233; candidate=21ebc1968c0292721baa7baa577e319be0feb189	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=2
src/auto-reply/reply/abort.test.ts	KEEP	prior-exact-overlay; base=291ca4347821a30f8c2be4ea8239acd4998a3b85; source=3b31efee4f431a858e6fdbedcdd9ea54e6e3904a; frozen=291ca4347821a30f8c2be4ea8239acd4998a3b85; candidate=3b31efee4f431a858e6fdbedcdd9ea54e6e3904a	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=1
src/auto-reply/reply/agent-runner-cli-candidate.ts	KEEP	prior-exact-overlay; base=c95474cfee58be8fd4b46057b3472409e56f7202; source=d74b367395f46bb662635b4885ed8cf9ed8c88ea; frozen=c95474cfee58be8fd4b46057b3472409e56f7202; candidate=d74b367395f46bb662635b4885ed8cf9ed8c88ea	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=1
src/auto-reply/reply/agent-runner-embedded-candidate.ts	KEEP	prior-reviewed-lifecycle	retain required runLane parameter/forwarding at 80/249 and all accepted continuation code; repair adjacent continuation fixture with runLane main	fallback-selected continuation/compaction callbacks and bounded raw continuation metadata | upstream: heartbeat embedded runs use cron-nested rather than visible-turn main lane | interleave=no | preservation=pass | proof=embedded candidate continuation 2/2 | review=read-only lifecycle audit: fixture gap found and repaired
src/auto-reply/reply/agent-runner-execution.ts	KEEP	prior-exact-overlay; base=518489c3bff17f9282d5560192981262129176a7; source=d06f5b92b233dad15bd64859effbecf1eb98dfc4; frozen=518489c3bff17f9282d5560192981262129176a7; candidate=d06f5b92b233dad15bd64859effbecf1eb98dfc4	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=42
src/auto-reply/reply/agent-runner-fallback-candidate.ts	KEEP	prior-reviewed-lifecycle	retain adjacent runLane and continuation declarations plus embedded forwarding/result wrapper	fallback-selected continuation metadata and exhausted-result merging | upstream: select and forward CronNested for heartbeat | interleave=yes | preservation=pass | proof=fallback candidate and Mode-B | review=read-only lifecycle audit: clean
src/auto-reply/reply/agent-runner-fallback-settlement.ts	KEEP	prior-exact-overlay; base=a72799a97a3011303d6f618b0f36419397a1e3c4; source=2e4bcf6cdeab876797274631d41cc7e684264789; frozen=a72799a97a3011303d6f618b0f36419397a1e3c4; candidate=2e4bcf6cdeab876797274631d41cc7e684264789	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=1
src/auto-reply/reply/agent-runner-result-accounting.test.ts	KEEP	prior-exact-overlay; base=0213f05a3c9ef51140c89d1f388b69e3c186cc46; source=63b35c31c941bff0db2692b1c2a8987a2f253aa5; frozen=0213f05a3c9ef51140c89d1f388b69e3c186cc46; candidate=63b35c31c941bff0db2692b1c2a8987a2f253aa5	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=51
src/auto-reply/reply/agent-runner-result-accounting.ts	KEEP	prior-exact-overlay; base=b80b43e491271861e0474b6c21dcc5aafea9c797; source=eac2b31a0294b20d26e8855f3726156df86e7462; frozen=b80b43e491271861e0474b6c21dcc5aafea9c797; candidate=eac2b31a0294b20d26e8855f3726156df86e7462	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=1
src/auto-reply/reply/agent-runner-result-complete.ts	KEEP	prior-exact-overlay; base=5c0edfa430eec60e8a27df756d39d000a9f178a6; source=3470ab60665a902716c1c84ab0b8af3d273f5576; frozen=5c0edfa430eec60e8a27df756d39d000a9f178a6; candidate=3470ab60665a902716c1c84ab0b8af3d273f5576	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=115
src/auto-reply/reply/agent-runner-result-payloads.ts	KEEP	prior-exact-overlay; base=1adb9e4b1d05ebf3e5419fadf8ab4b36e9a66b4d; source=c614056061d701053d5c3567f6ca0de1236deeb5; frozen=1adb9e4b1d05ebf3e5419fadf8ab4b36e9a66b4d; candidate=c614056061d701053d5c3567f6ca0de1236deeb5	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=14
src/auto-reply/reply/agent-runner.misc.runreplyagent.test.ts	KEEP	prior-exact-overlay; base=52bfef511c821de2b533fc3de60b918ec357384e; source=c6a86bcee008e25df7ec922fe6df5188c9fa16c5; frozen=52bfef511c821de2b533fc3de60b918ec357384e; candidate=c6a86bcee008e25df7ec922fe6df5188c9fa16c5	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=2
src/auto-reply/reply/commands-compact.runtime.ts	KEEP	prior-exact-overlay; base=b951c7cce964a5f3746b9e0bddf7f5ead6b77daf; source=6ae0a78cb2a2a99091f9ee0b4ac188bdaa3b2602; frozen=b951c7cce964a5f3746b9e0bddf7f5ead6b77daf; candidate=6ae0a78cb2a2a99091f9ee0b4ac188bdaa3b2602	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=1
src/auto-reply/reply/commands-compact.ts	KEEP	prior-exact-overlay; base=1f504277425005486874eb4741115daa39bd0a51; source=a54936d22bb8c541041a824d6b1e4682bc3baae7; frozen=1f504277425005486874eb4741115daa39bd0a51; candidate=a54936d22bb8c541041a824d6b1e4682bc3baae7	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=9
src/auto-reply/reply/commands-context-report.ts	KEEP	current-only-reviewed; accepted: Consume resolveFreshSessionTotalTokens from session-entry-runtime. | frozen: Consume the helper through the types barrel.	The accepted provenance-aware runtime owner is intentional; context-report behavior is unchanged.	source/candidate 7d66f2f7b31f; frozen be0e5f02b753; buildContextReply tests
src/auto-reply/reply/directive-handling.mixed-inline.test.ts	KEEP	prior-exact-overlay; base=fb810ca431e3481ccd1fd6f21406ccace432c9b4; source=0f6cf76bd8d773ccf43cfc07949fafb003607ab5; frozen=fb810ca431e3481ccd1fd6f21406ccace432c9b4; candidate=0f6cf76bd8d773ccf43cfc07949fafb003607ab5	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=1
src/auto-reply/reply/followup-turn-admission.ts	KEEP	prior-exact-overlay; base=3144154df03e1341e71c26310da01b7db6d3426e; source=d927ce3ef18a35dda03625f54d0f37c4f4e1c0d3; frozen=3144154df03e1341e71c26310da01b7db6d3426e; candidate=d927ce3ef18a35dda03625f54d0f37c4f4e1c0d3	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=1
src/auto-reply/reply/get-reply-run-admission.ts	KEEP	prior-exact-overlay; base=80ccc87a1cf0e62ca9e6cdd55d2640bd3af99125; source=dd8288f5cc7f5e76696b9d54fc5d7d27eeeeb99e; frozen=80ccc87a1cf0e62ca9e6cdd55d2640bd3af99125; candidate=dd8288f5cc7f5e76696b9d54fc5d7d27eeeeb99e	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=7
src/auto-reply/reply/get-reply-run-execute.ts	KEEP	prior-exact-overlay; base=f919aa41994778b6e54f94453df2d67dd84ee683; source=be1a021053a95cf149b5ee8f0a07315a22c73441; frozen=f919aa41994778b6e54f94453df2d67dd84ee683; candidate=be1a021053a95cf149b5ee8f0a07315a22c73441	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=3
src/auto-reply/reply/get-reply-run.media-only.test.ts	KEEP	prior-exact-overlay; base=bd6dc36af2751834182416309e07c75789659658; source=3481bbc99da6e7c6522bd2424fd2eac2545cdc3e; frozen=bd6dc36af2751834182416309e07c75789659658; candidate=3481bbc99da6e7c6522bd2424fd2eac2545cdc3e	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=2
src/auto-reply/reply/get-reply.ts	KEEP	prior-exact-overlay; base=2847028f666940a08989758d07a3e2a5f536b8c1; source=b270e91cbd2c5a5e345208e5f8c37d4604c4850c; frozen=2847028f666940a08989758d07a3e2a5f536b8c1; candidate=b270e91cbd2c5a5e345208e5f8c37d4604c4850c	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=2
src/auto-reply/reply/reply-state.test.ts	KEEP	prior-exact-overlay; base=fe30b2755ff1989020cf1a86cd01fab49bcd0975; source=9d41b49db17a41cf7630da587dcecd6d8e4a2bc0; frozen=fe30b2755ff1989020cf1a86cd01fab49bcd0975; candidate=9d41b49db17a41cf7630da587dcecd6d8e4a2bc0	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=1
src/auto-reply/reply/session-init-conflict-retry.ts	KEEP	prior-exact-overlay; base=b8fc2adc842a33b7de17c149bf21a188a1c73096; source=aa6b24a994e0037063f7dd73106edd9d5802c210; frozen=b8fc2adc842a33b7de17c149bf21a188a1c73096; candidate=aa6b24a994e0037063f7dd73106edd9d5802c210	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=11
src/auto-reply/reply/session-system-events.ts	KEEP	prior-exact-overlay; base=2434e19c10db98b5c8d40c84aacb3bc4ac27f417; source=9df57847902ea1ebe612ab8426e875e5da219fe5; frozen=2434e19c10db98b5c8d40c84aacb3bc4ac27f417; candidate=9df57847902ea1ebe612ab8426e875e5da219fe5	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.	dropped_lines=20
